Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1968,6,1968.458333,18.61594065,19.96245906,20.8153053,16.48297397,21.68561924,19.40318916,16.4784464,19.00870457,20.38754203,19.92530584,20.29911666,16.21932745,19.61474936,0,15.68029033,17.77508588,18.97316462
1968,6,1968.458333,22.49614851,26.20472449,25.67517564,20.05331804,26.71648261,24.47326795,18.16961314,23.84812479,25.42976511,24.00847544,25.8489981,17.68033892,25.57516659,0,18.33022355,19.1015755,23.5360981
1968,7,1968.541667,22.91549552,28.71705231,29.33893989,19.42737159,31.84090222,19.60247139,18.79173642,20.24362643,30.09999516,26.75045796,25.80451176,17.63563264,24.15546213,0,16.36065221,18.91573754,20.98631116
1968,7,1968.541667,17.86266191,23.44707281,27.96581729,14.60641659,26.32398339,17.32187458,12.6106948,16.95619622,23.48898425,17.47156983,19.03425883,14.54040832,20.33929674,0,14.19908792,14.39713416,15.65647237
1968,7,1968.541667,14.37382757,16.77408055,19.13849134,11.94274255,19.63464543,13.11715002,10.43163534,13.637389,18.31468531,16.46837063,16.10338626,11.15714775,14.57942171,0,13.39151827,14.13582911,14.1014571
1968,7,1968.541667,15.57145225,17.47990537,19.27992605,13.78918963,20.0718877,15.4290586,12.10287142,15.23654613,18.44572446,16.37720934,16.68548764,13.15040876,16.15678417,0,15.31248467,16.49576691,15.29326855
1968,7,1968.541667,17.23772665,19.36320498,20.61713968,15.34484062,21.68861742,16.29089994,13.37234111,17.12149381,20.76505324,19.10775191,19.39861721,14.94180846,17.53406313,0,15.27281652,15.79875279,17.67320371
1968,7,1968.541667,17.41903352,19.31113718,18.79071431,15.56439007,20.57760824,16.54525033,13.83221385,17.51667178,19.95680823,19.5060721,19.48919623,16.10327232,18.19662706,0,16.45059055,16.41743837,18.32138424
1968,7,1968.541667,17.16604065,20.05794982,21.10428499,13.65490582,20.92059654,15.90677093,14.0275885,18.82242172,19.1215332,16.97761279,19.14050629,16.22564342,18.69837415,0,16.52597177,16.2682125,17.44986852
1968,7,1968.541667,16.40774778,16.46091631,20.97861337,13.38844503,21.5972242,13.28212295,13.13235098,14.85365263,20.30606807,19.12663013,17.44875292,15.18319778,14.78760764,0,15.30778145,16.89972646,17.58659209
1968,7,1968.541667,18.09677014,20.65124757,20.44769959,13.28178585,21.60556247,17.46427633,14.19643267,19.64242894,21.02965475,20.06484795,20.42130603,16.13142613,19.63131766,0,17.31209096,17.96759483,19.43195049
1968,7,1968.541667,15.35756595,14.72551904,15.7983923,13.18671817,17.64808891,13.48438121,13.93508447,16.70761919,17.85878065,16.13140793,15.36838199,14.73406713,15.0787144,0,15.64701825,15.94101124,16.84483425
1968,7,1968.541667,15.32556033,15.22273919,15.65407855,13.20312537,17.56125551,13.34655573,13.2826422,15.12365608,17.39460248,18.06445318,16.79863971,14.4497591,14.63687147,0,15.77477413,15.838399,16.68677674
1968,7,1968.541667,15.94015223,18.35203109,19.06808494,12.57414948,20.40873688,13.49727487,13.13259318,15.61809859,19.03177712,17.6795128,18.53160949,14.40421653,15.88811172,0,14.73572304,14.86187527,16.62968408
1968,7,1968.541667,16.27797581,18.13495741,19.59177373,12.83158168,19.90483973,15.55752316,13.52849007,16.37094498,18.99410993,16.77437724,18.37040851,15.57478423,15.70962818,0,16.24755759,16.54612151,16.69082944
1968,7,1968.541667,15.65662846,16.60060465,19.53441702,11.43769281,20.19427216,14.57933321,12.02358833,16.13421492,19.03799076,17.37864787,17.25992256,14.80124301,15.27197685,0,17.25110854,16.39837313,16.19074172
1968,7,1968.541667,14.86272522,15.26203241,17.03987125,11.85847935,18.8173346,11.76019786,11.67296923,14.35409053,18.49925044,17.09463461,16.76642313,14.65773161,13.1743287,0,15.39232306,16.58455554,15.51390131
1968,7,1968.541667,15.02137914,14.89956336,17.507582,12.72524723,18.12072892,13.2593249,12.64437151,15.65971786,17.25903745,16.33096457,15.71216942,14.75844619,14.3232172,0,16.29053281,16.24834108,15.12060124
1968,7,1968.541667,16.36744802,15.9529504,15.2880622,14.93584726,16.37279218,14.6538222,13.13552641,17.71655789,17.16680428,19.1636348,18.39955862,17.50936747,15.36863165,0,17.65808382,17.23566566,18.09212728
1968,7,1968.541667,17.34194543,17.86677642,16.73169371,15.2992672,18.83114763,15.52411009,15.6434749,17.4197409,18.8747319,19.70139934,19.64895605,16.90782085,16.5107319,0,17.2907493,17.33140188,18.79758285
1968,7,1968.541667,18.81447138,19.87562239,18.95088706,17.58459286,21.09203221,18.13904291,16.14661712,19.16751555,20.86621832,21.17922878,20.88880002,16.39354488,19.26594383,0,17.0514887,18.57917286,20.17694036
1968,7,1968.541667,18.94175074,20.13368687,19.89908202,15.61848626,22.70335392,16.5200845,14.63869808,19.5052114,22.35241738,22.00051549,21.60506571,17.52585202,18.14221347,0,20.25128711,20.61425422,20.90185333
1968,7,1968.541667,19.57368184,19.94959682,20.59448175,18.02725908,21.95185977,18.89142497,16.08867254,19.96329143,20.91411916,22.17897915,21.62430528,18.0765261,19.31740144,0,20.5968893,20.4486438,21.18517915
1968,7,1968.541667,18.7838871,20.95948461,21.93380254,15.67305464,23.25544809,17.0724498,14.46074459,18.07786669,22.20363396,22.42837625,22.36686043,15.7990744,19.20047743,0,16.89728805,16.57900015,20.54312107
1968,7,1968.541667,17.17900114,16.70428536,17.20335486,17.08130096,17.60013183,16.16544741,14.72275004,17.75654734,17.72885624,18.95533163,17.72509629,18.30655762,16.38374648,0,18.19812382,17.79051462,17.77544361
1968,7,1968.541667,17.7744359,18.05742439,17.08271864,17.71664392,17.05266761,17.36162025,16.22392329,18.49691237,17.59020529,18.74722321,18.94324451,18.86310439,17.67685651,0,18.28757991,16.71431594,18.83236124
